tt5709188,A-X-L - Un'amicizia extraordinaria,A-X-L,2018,2018-10-11,"Action, Adventure, Family",100,USA,English,Oliver Daly,Oliver Daly,Global Road Entertainment,"Alex Neustaedter, Becky G, Alex MacNicoll, Dominic Rains, Thomas Jane, Lou Taylor Pucci, Patricia De Leon, Niko Guardado, Marie-Françoise Theodore, Ted McGinley, Madeline Bertani, Andrew Ortenberg, Hassie Harrison, Magdalene Vick, Sam Upton","A.X.L. is a top-secret, robotic dog who develops a special friendship with Miles and will go to any length to protect his new companion.",$ 10000000,$ 6501381,$ 8467697
tt5711148,Le stelle non si spengono a Liverpool,Film Stars Don't Die in Liverpool,2017,2017-11-16,"Biography, Drama, Romance",105,UK,English,Paul McGuigan,"Peter Turner, Matt Greenhalgh",Eon Productions,"Annette Bening, Jamie Bell, Kenneth Cranham, Julie Walters, Jodie McNee, Stephen Graham, Joanna Brookes, Pete Lee-Wilson, Jay Villiers, Marina Bye, Vanessa Redgrave, Frances Barber, Pandora Colin, Alexander Arnold, Gemma Oaten",A romance sparks between a young actor and a Hollywood leading lady.,$ 10000000,$ 1026124,$ 4047917
tt5715410,Bigfoot junior,The Son of Bigfoot,2017,2018-01-25,"Animation, Adventure, Comedy",92,"Belgium, France, USA",English,"Jeremy Degruson, Ben Stassen","Bob Barlen, Cal Brunker",nWave Pictures,"Cinda Adams, Mari Devon, Kirk Thornton, John Allsopp, George Babbit, Laila Berzins, Tom Blank, Barrie D. Buckner Jr., Joey Camen, Jeff Doucette, David Epstein, Pappy Faulkner, Sandy Fox, James Fredrick, Victor Friedland",A teenage boy journeys to find his missing father only to discover that he's actually Bigfoot.,$ 30000000,$ 289308,$ 47046281
tt5719700,40 sono i nuovi 20,Home Again,2017,2017-10-05,"Comedy, Drama, Romance",97,USA,English,Hallie Meyers-Shyer,Hallie Meyers-Shyer,Black Bicycle Entertainment,"Reese Witherspoon, Michael Sheen, Candice Bergen, Pico Alexander, Jon Rudnitsky, Nat Wolff, Lola Flanery, Eden Grace Redfield, Lake Bell, Dolly Wells, Reid Scott, P.J. Byrne, Ben Sinclair, Josh Stamberg, Jen Kirkman",Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,$ 12000000,$ 27020284,$ 37270721
tt5719748,Un uomo tranquillo,Cold Pursuit,2019,2019-02-21,"Action, Crime, Drama",119,"UK, Norway, China, Canada, USA, France","English, Vietnamese, Shoshoni",Hans Petter Moland,"Frank Baldwin, Kim Fupz Aakeson",Summit Entertainment,"Liam Neeson, Laura Dern, Micheál Richardson, Michael Eklund, Bradley Stryker, Wesley MacInnes, Tom Bateman, Domenick Lombardozzi, Nicholas Holmes, Jim Shield, Aleks Paunovic, Glenn Ennis, Benjamin Hollingsworth, John Doman, Emmy Rossum",A grieving snowplow driver seeks out revenge against the drug dealers who killed his son.,$ 60000000,$ 32138862,$ 76419755
tt5721088,È solo l'inizio,Just Getting Started,2017,2017-12-08,"Comedy, Crime",91,USA,English,Ron Shelton,Ron Shelton,Broad Green Pictures,"Morgan Freeman, Tommy Lee Jones, Rene Russo, Joe Pantoliano, Glenne Headly, Sheryl Lee Ralph, Elizabeth Ashley, George Wallace, Graham Beckel, Mel Raido, Jane Seymour, Johnny Mathis, Nick Peine, Kristen DeVore Rakes, Eli Goodman","A two-hander action comedy in the vein of Midnight Run (1988), about an ex-F.B.I. Agent (Tommy Lee Jones) and an ex-mob lawyer in the Witness Protection Program (Morgan Freeman) having to put aside their petty rivalry on the golf course to fend off a mob hit.",$ 22000000,$ 6069605,$ 7634022
tt5726086,Insidious: L'ultima chiave,Insidious: The Last Key,2018,2018-01-18,"Horror, Mystery, Thriller",103,"USA, Canada",English,Adam Robitel,"Leigh Whannell, Leigh Whannell",Blumhouse Productions,"Lin Shaye, Leigh Whannell, Angus Sampson, Kirk Acevedo, Caitlin Gerard, Spencer Locke, Josh Stewart, Tessa Ferrer, Aleque Reid, Ava Kolker, Pierce Pope, Bruce Davison, Javier Botet, Marcus Henderson, Amanda Jaros","Parapsychologist Dr. Elise Rainier faces her most fearsome and personal haunting yet, as she is drawn back to her ghostly childhood home, where the terror began.",$ 10000000,$ 67745330,$ 167885588
tt5726616,Chiamami col tuo nome,Call Me by Your Name,2017,2018-01-25,"Drama, Romance",132,"Italy, France, USA, Brazil","English, Italian, French, German, Hebrew",Luca Guadagnino,"James Ivory, André Aciman",Frenesy Film Company,"Armie Hammer, Timothée Chalamet, Michael Stuhlbarg, Amira Casar, Esther Garrel, Victoire Du Bois, Vanda Capriolo, Antonio Rimoldi, Elena Bucci, Marco Sgrosso, André Aciman, Peter Spears","In 1980s Italy, romance blossoms between a seventeen-year-old student and the older man hired as his father's research assistant.",EUR 4000000,$ 18095701,$ 41887595
tt5727208,Diamanti grezzi,Uncut Gems,2019,2020-01-31,"Crime, Drama, Thriller",135,USA,"English, Hebrew","Benny Safdie, Josh Safdie","Ronald Bronstein, Josh Safdie",A24,"Mesfin Lamengo, Sun Zhi Hua-Hilton, Liang Wei-Hui-Duncan, Sunny Wu Jin Zahao, Deneke Muhugeta, Habtunu Africho, Warren Finkelstein, Adam Sandler, Keith William Richards, Tommy Kominik, LaKeith Stanfield, Maksud Agadjani, Ca$h Out, Andrea Linsky, Roman Persits","With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.",$ 19000000,$ 50023780,$ 50023780
tt5727282,Borg McEnroe,Borg McEnroe,2017,2017-11-09,"Biography, Drama, Sport",107,"Sweden, Denmark, Finland","English, Swedish, French, Spanish, German",Janus Metz,Ronnie Sandahl,SF Studios Production AB,"Sverrir Gudnason, Shia LaBeouf, Stellan Skarsgård, Tuva Novotny, Leo Borg, Marcus Mossberg, Jackson Gann, Scott Arthur, Ian Blackman, Robert Emms, David Bamber, Mats Blomgren, Julia Marko-Nord, Jane Perry, Demetri Goritsas",The story of the 1980 tennis rivalry between the placid Björn Borg and the volatile John McEnroe.,SEK 165000000,$ 231346,$ 3430165
tt5734576,L'esorcismo di Hannah Grace,The Possession of Hannah Grace,2018,2019-01-31,"Horror, Mystery, Thriller",86,USA,English,Diederik Van Rooijen,Brian Sieve,Screen Gems,"Shay Mitchell, Grey Damon, Kirby Johnson, Nick Thune, Louis Herthum, Stana Katic, Maximillian McNamara, Jacob Ming-Trent, James A. Watson Jr., Marianne Bayard, Adrian M. Mompoint, Matt Mings, Gijs Scholten van Aschat, Guy Clemens, Sean Burns","When a cop who is just out of rehab takes the graveyard shift in a city hospital morgue, she faces a series of bizarre, violent events caused by an evil entity in one of the corpses.",$ 7700000,$ 14837422,$ 43016528
tt5742874,Sarkar 3,Sarkar 3,2017,2017-05-12,"Action, Crime, Drama",130,India,Hindi,Ram Gopal Varma,"P. Jaya Kumar, P. Jaya Kumar",AB Corp Ltd.,"Amitabh Bachchan, Amit Sadh, Abhishek Bachchan, Manoj Bajpayee, Yami Gautam, Jackie Shroff, Ronit Roy, Rohini Hattangadi, Supriya Pathak, Parag Tyagi, Amal Sherawat, Bharat Dabholkar, Suhas Palshikar, Bajrangbali Singh, Pradip Khairwar","The third film in Ram Gopal Varma's Sarkar trilogy, which chronicles the exploits of a powerful political figure.",INR 550000000,$ 249588,$ 358928
tt5758778,Skyscraper,Skyscraper,2018,2018-07-19,"Action, Adventure, Thriller",102,"Hong Kong, USA","English, Cantonese, Mandarin",Rawson Marshall Thurber,Rawson Marshall Thurber,Legendary Entertainment,"Dwayne Johnson, Neve Campbell, Chin Han, Roland Møller, Noah Taylor, Byron Mann, Pablo Schreiber, McKenna Roberts, Noah Cottrell, Hannah Quinlivan, Adrian Holmes, Elfina Luk, Kevin Rankin, Gretal Montgomery, Jett Klyne","A security expert must infiltrate a burning skyscraper, 225 stories above ground, when his family is trapped inside by criminals.",$ 125000000,$ 68420120,$ 305858384
tt5765144,Song of Granite,Song of Granite,2017,2019-02-15,"Biography, Drama",104,"Ireland, Canada","Irish, English",Pat Collins,"Pat Collins, Eoghan Mac Giolla Bhríde",Amérique Film,"Michael O'Chonfhlaola, Macdara Ó Fátharta, Jaren Cerf, Pól Ó Ceannabháin, Kate Nic Chonaonaigh, Peadar Cox, Griogair Labhruidh, Lisa O'Neill, Damien Dempsey, Colm Seoighe, Mairéad Conneely, Marcelo Arroyo, Zach Fraser, Chelsea Goldwater, Alain Goulem","Acclaimed filmmaker Pat Collins brings the dramatic life story of legendary seannós singer Joe Heaney to the screen in Song of Granite, an audacious exploration of the man and his music. ...",EUR 1300000,$ 16182,$ 21349
tt5774060,Underwater,Underwater,2020,2020-01-30,"Action, Horror, Sci-Fi",95,USA,English,William Eubank,"Brian Duffield, Adam Cozad",20th Century Fox Film Corporation,"Kristen Stewart, Vincent Cassel, Mamoudou Athie, T.J. Miller, John Gallagher Jr., Jessica Henwick, Gunner Wright, Fiona Rene, Amanda Troop",A crew of oceanic researchers working for a deep sea drilling company try to get to safety after a mysterious earthquake devastates their deepwater research and drilling facility located at the bottom of the Mariana Trench.,$ 80000000,$ 17291078,$ 40882928
tt5776858,Il filo nascosto,Phantom Thread,2017,2018-02-22,"Drama, Romance",130,"USA, UK","English, French",Paul Thomas Anderson,Paul Thomas Anderson,Focus Features,"Vicky Krieps, Daniel Day-Lewis, Lesley Manville, Julie Vollono, Sue Clark, Joan Brown, Harriet Leitch, Dinah Nicholson, Julie Duck, Maryanne Frost, Elli Banks, Amy Cunningham, Amber Brabant, Geneva Corlett, Juliet Glaves","Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover.",$ 35000000,$ 21198205,$ 47756590
tt5791098,Tutti pazzi a Tel Aviv,Tel Aviv on Fire,2018,2019-05-09,"Comedy, Drama, Romance",100,"Luxembourg, Israel, France, Belgium","Arabic, Hebrew",Sameh Zoabi,"Dan Kleinman, Sameh Zoabi",Samsa Film,"Kais Nashif, Lubna Azabal, Yaniv Biton, Maisa Abd Elhadi, Nadim Sawalha, Salim Dau, Yousef 'Joe' Sweid, Amer Hlehel, Laëtitia Eïdo, Ashraf Farah, Ula Tabari, Yazan Doubal, Shifi Aloni, Negweny El Assal, Alma Hemmo","Salam, an inexperienced young Palestinian man, becomes a writer on a popular soap opera after a chance meeting with an Israeli soldier. His creative career is on the rise - until the ...",EUR 2700000,$ 506145,$ 1548893
tt5804314,Let There Be Light,Let There Be Light,2017,2017-11-03,Drama,100,USA,English,Kevin Sorbo,"Sam Sorbo, Dan Gordon",Greenery Studios,"Kevin Sorbo, Sam Sorbo, Daniel Roebuck, Donielle Artese, Gary Grubbs, Travis Tritt, Joe Herrera, Leander Suleiman, Walnette Marie Santiago, Olivia Fox, Dionne Warwick, Mona Amein, Sherri Eakin, Michael Franzese, Sean Hannity",An atheist goes through a near-death experience in a car accident before converting to Christianity.,$ 3000000,$ 7233471,$ 7241302
tt5814060,The Nun: La vocazione del male,The Nun,2018,2018-09-20,"Horror, Mystery, Thriller",96,USA,"English, French, Romanian, Latin",Corin Hardy,"Gary Dauberman, James Wan",Atomic Monster,"Demián Bichir, Taissa Farmiga, Jonas Bloquet, Bonnie Aarons, Ingrid Bisu, Patrick Wilson, Vera Farmiga, Lili Taylor, Charlotte Hope, Sandra Teles, Maria Obretin, August Maturo, Jack Falk, Lynnette Gaza, Ani Sava",A priest with a haunted past and a novice on the threshold of her final vows are sent by the Vatican to investigate the death of a young nun in Romania and confront a malevolent force in the form of a demonic nun.,$ 22000000,$ 117450119,$ 365551694
tt5814534,Spie sotto copertura,Spies in Disguise,2019,2019-12-25,"Animation, Action, Adventure",102,USA,"English, Japanese","Nick Bruno, Troy Quane","Lucas Martell, Cindy Davis",Blue Sky Studios,"Rachel Brosnahan, Jarrett Bruno, Claire Crosby, Toru Uchikado, Hisato Masuyama, Will Smith, Reba McEntire, Mark Ronson, Masi Oka, Toshiya Agata, Michi Yamato, Hiroshi Otaguro, Ben Mendelsohn, Carla Jimenez, Tawny Newsome","When the world's best spy is turned into a pigeon, he must rely on his nerdy tech officer to save the world.",$ 100000000,$ 66757013,$ 171616764
tt5815492,1945,1945,2017,2018-04-30,Drama,91,Hungary,"Hungarian, Russian",Ferenc Török,"Gábor T. Szántó, Ferenc Török",Katapult Film,"Péter Rudolf, Bence Tasnádi, Tamás Szabó Kimmel, Dóra Sztarenki, Ági Szirtes, József Szarvas, Eszter Nagy-Kálózy, Iván Angelusz, Marcell Nagy, István Znamenák, Sándor Terhes, Miklós Székely B., György Somhegyi, Tünde Szalontay, Béla Gados","12 August 1945, 11 AM. Two mysterious strangers dressed in black appear at the railway station of a Hungarian village. Within a few hours, everything changes.",EUR 1467000,$ 1006193,$ 1240663
tt5816682,Vittoria e Abdul,Victoria & Abdul,2017,2017-10-26,"Biography, Drama, History",111,"UK, USA","Arabic, English, Urdu, Hindi",Stephen Frears,"Lee Hall, Shrabani Basu",BBC Films,"Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard, Adeel Akhtar, Michael Gambon, Paul Higgins, Olivia Williams, Fenella Woolgar, Julian Wadham, Robin Soans, Ruth McCabe, Simon Callow, Sukh Ojla, Kemaal Deen-Ellis",Queen Victoria strikes up an unlikely friendship with a young Indian clerk named Abdul Karim.,$ 21000000,$ 22245070,$ 66558465
tt5822564,Le regine del crimine,The Kitchen,2019,2019-08-09,"Action, Crime, Drama",102,"USA, Canada","English, Hebrew",Andrea Berloff,"Andrea Berloff, Ollie Masters",BRON Studios,"Melissa McCarthy, Tiffany Haddish, Elisabeth Moss, Domhnall Gleeson, James Badge Dale, Brian d'Arcy James, Jeremy Bobb, Margo Martindale, Bill Camp, Common, E.J. Bonilla, Myk Watford, Wayne Duvall, Pamela Dunlap, John Sharian",The wives of New York gangsters in Hell's Kitchen in the 1970s continue to operate their husbands' rackets after they're locked up in prison.,$ 38000000,$ 12180032,$ 15980032
tt5825380,La ruota delle meraviglie,Wonder Wheel,2017,2017-12-14,Drama,101,USA,English,Woody Allen,Woody Allen,Amazon Studios,"Justin Timberlake, Juno Temple, Robert C. Kirk, Kate Winslet, Jim Belushi, Jack Gore, Tommy Nohilly, Tony Sirico, Steve Schirripa, John Doumanian, Tom Guiry, Max Casella, Gregory Dann, Bobby Slayton, Michael Zegarski","On Coney Island in the 1950s, a lifeguard tells the story of a middle-aged carousel operator, his beleaguered wife, and the visitor who turns their lives upside-down.",$ 25000000,$ 1404061,$ 15889124
tt5833186,Last Rampage: The Escape of Gary Tison,Last Rampage: The Escape of Gary Tison,2017,2017-09-22,"Action, Crime, Drama",93,USA,English,Dwight H. Little,"James W. Clarke, Álvaro Rodríguez",Rampage Films,"Robert Patrick, Heather Graham, Bruce Davison, Alex MacNicoll, Molly C. Quinn, Skyy Moore, Casey Thomas Brown, Chris Browning, Jason James Richter, William Shockley, John Heard, Tamara Clatterbuck, Cassandra Bautista, Deborah Carson, Megan Gallagher","The true story of the infamous prison break of Gary Tison and Randy Greenwalt from the Arizona State prison in Florence, AZ, in the summer of 1978.",$ 18000000,$ 6294,$ 12944
tt5834262,Hotel Artemis,Hotel Artemis,2018,2019-08-01,"Action, Crime, Drama",94,"UK, USA","English, French",Drew Pearce,Drew Pearce,The Ink Factory,"Jodie Foster, Sterling K. Brown, Sofia Boutella, Jeff Goldblum, Brian Tyree Henry, Jenny Slate, Zachary Quinto, Charlie Day, Dave Bautista, Kenneth Choi, Father John Misty, Evan Jones, Nathan Davis Jr., Ramses Jimenez, Angela Sprinkle","Set in riot-torn, near-future Los Angeles, 'Hotel Artemis' follows the Nurse, who runs a secret, members-only emergency room for criminals.",$ 15000000,$ 6708147,$ 13313581
tt5837242,Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,Kak Vitka Chesnok vyoz Lyokhu Shtyrya v dom invalidov,2017,2018-03-23,"Crime, Drama",90,Russia,Russian,Aleksandr Khant,Aleksey Borodachyov,VGIK - Debut,"Evgeniy Tkachuk, Aleksey Serebryakov, Andrey Smirnov, Nataliya Vdovina, Olga Ozollapinya, Olga Lapshina, Alina Nasibullina, Roman Shalyapin, Konstantin Gatsalov, Dmitriy Arkhangelskiy, Georgiy Kudrenko, Sergey Bukreev, Galina Lebedeva, Aleksandra Veleskevich, Kseniya Orlova","Hoping to claim his newly vacated apartment, a young man travels across Russia with his aging gangster father to admit him into a nursing home.",RUR 25000000,$ 12954,$ 112071
tt5843990,The Woman Who Left,Ang babaeng humayo,2016,2017,Drama,226,Philippines,"Filipino, Tagalog, English, Japanese",Lav Diaz,"Lav Diaz, Leo Tolstoy",Sine Olivia Pilipinas,"Charo Santos-Concio, John Lloyd Cruz, Michael De Mesa, Nonie Buencamino, Shamaine Buencamino, Mae Paner, Mayen Estanero, Marjorie Lorico, Lao Rodriguez, Kakai Bautista, Jo-Ann Requiestas, Jean Judith Javier, Daniel Palisa","After 30 years of wrongful imprisonment, a woman plans to take revenge on her former lover.",EUR 76000,$ 3974,$ 4373
tt5848272,Ralph spacca Internet,Ralph Breaks the Internet,2018,2019-01-01,"Animation, Adventure, Comedy",112,USA,English,"Phil Johnston, Rich Moore","Phil Johnston, Pamela Ribon",Walt Disney Animation Studios,"John C. Reilly, Sarah Silverman, Gal Gadot, Taraji P. Henson, Jack McBrayer, Jane Lynch, Alan Tudyk, Alfred Molina, Ed O'Neill, Sean Giambrone, Flula Borg, Timothy Simons, Ali Wong, Hamish Blake, GloZell Green","Six years after the events of ""Wreck-It Ralph,"" Ralph and Vanellope, now friends, discover a wi-fi router in their arcade, leading them into a new adventure.",$ 175000000,$ 201091711,$ 529323962
tt5851904,Le grand méchant renard et autres contes...,Le grand méchant renard et autres contes...,2017,2017-06-21,"Animation, Adventure, Comedy",83,"France, Belgium","French, Mandarin","Patrick Imbert, Benjamin Renner","Benjamin Renner, Benjamin Renner",Folivari,"Guillaume Darnault, Damien Witecka, Kamel Abdessadok, Antoine Schoumsky, Céline Ronté, Violette Samama, Jules Bienvenu, Augustin Jahn-Sani, Boris Rehlinger, Guillaume Bouchède, Magali Rosenzweig, Elise Noiraud, Jean-Loup Horwitz, Christophe Lemoine, Bernard Larmande","Whoever thinks that the countryside is calm and peaceful is mistaken. In it we find especially agitated animals, a Fox that thinks it's a chicken, a Rabbit that acts like a stork, and a Duck who wants to replace Father Christmas. If you want to take a vacation, keep driving past this place.",$ 3000000,$ 35787,$ 9399067
tt5855772,Tramonto,Napszállta,2018,2019-02-04,"Drama, Mystery",142,"Hungary, France","Hungarian, German",László Nemes,"László Nemes, Clara Royer",Laokoon Filmgroup,"Susanne Wuest, Vlad Ivanov, Urs Rechn, Björn Freiberg, Evelin Dobos, Juli Jakab, Levente Molnár, Marcin Czarnik, Mónika Balsai, Judit Bárdos, János Kulka, Péter Fancsikai, Balázs Veres, Uwe Lauer, Sándor Zsótér",A young girl grows up to become a strong and fearless woman in Budapest before World War I.,EUR 8900000,$ 164906,$ 1083299
tt5882970,Tubelight,Tubelight,2017,2017-06-23,"Drama, War",136,India,Hindi,Kabir Khan,"Kabir Khan, Parveez Sheikh",Kabir Khan Films,"Salman Khan, Sohail Khan, Om Puri, Mohammed Zeeshan Ayyub, Yashpal Sharma, Zhu Zhu, Matin Rey Tangu, Brijendra Kala, Isha Talwar, Jason D'Souza, Matt Kramer, Neeraj Khetrapal, Kapil Sharma, Mitansh Lulla, Ricky Patel","A story of two brothers set during the Sino-Indian war, 1962: the younger one who's at war at the borders and the elder who's at war with his own world.",INR 1550000000,$ 930058,$ 4650456
tt5884052,Pokémon: Detective Pikachu,Pokémon: Detective Pikachu,2019,2019-05-09,"Action, Adventure, Comedy",104,"USA, Japan, UK, Canada","English, Japanese",Rob Letterman,"Dan Hernandez, Benji Samit",Warner Bros.,"Ryan Reynolds, Justice Smith, Kathryn Newton, Bill Nighy, Ken Watanabe, Chris Geere, Suki Waterhouse, Josette Simon, Alejandro De Mesa, Rita Ora, Karan Soni, Max Fincham, Simone Ashley, Edward Davis, Diplo","In a world where people collect Pokémon to do battle, a boy comes across an intelligent talking Pikachu who seeks to be a detective.",$ 150000000,$ 144105346,$ 433005346
tt5886046,Escape Room,Escape Room,2019,2019-03-14,"Action, Adventure, Horror",99,"USA, South Africa",English,Adam Robitel,"Bragi F. Schut, Maria Melnik",Columbia Pictures,"Taylor Russell, Logan Miller, Jay Ellis, Tyler Labine, Deborah Ann Woll, Nik Dodani, Yorick van Wageningen, Cornelius Geaney Jr., Russell Crous, Bart Fouche, Jessica Sutton, Paul Hampshire, Vere Tindale, Kenneth Fok, Caely-Jo Levy",Six strangers find themselves in a maze of deadly mystery rooms and must use their wits to survive.,$ 9000000,$ 57005601,$ 155712077
tt5886440,Marrowbone,Marrowbone,2017,2017-10-27,"Drama, Horror, Mystery",110,"Spain, USA",English,Sergio G. Sánchez,Sergio G. Sánchez,Lionsgate,"George MacKay, Anya Taylor-Joy, Charlie Heaton, Mia Goth, Matthew Stagg, Nicola Harrison, Kyle Soller, Tom Fisher, Myra Kathryn Pearse, Paul Jesson, Robert Nairne","A young man and his three younger siblings, who have kept secret the death of their beloved mother in order to remain together, are plagued by a sinister presence in the sprawling manor in which they live.",EUR 8000000,$ 1377,$ 12294931
tt5897636,Estate 1993,Estiu 1993,2017,2018-07-05,"Drama, Family",97,Spain,Catalan,Carla Simón,Carla Simón,Avalon,"Laia Artigas, Paula Robles, Bruna Cusí, David Verdaguer, Fermí Reixach, Montse Sanz, Isabel Rocatti, Berta Pipó, Etna Campillo, Paula Blanco, Quimet Pla, Dolores Fortis, Tere Solà, Josep Torrent, Cristina Matas","After her mother's death, six-year-old Frida is sent to her uncle's family to live with them in the countryside. But Frida finds it hard to forget her mother and adapt to her new life.",EUR 960000,$ 185903,$ 1983149
tt5941692,Miss Bala - Sola contro tutti,Miss Bala,2019,2019-02-01,"Action, Crime, Drama",104,"Mexico, USA","English, Spanish",Catherine Hardwicke,Gareth Dunnet-Alcocer,Canana Films,"Gina Rodriguez, Thomas Dekker, Vivian Chan, Barbarella Pardo, Cristina Rodlo, Sebastián Cano, Gaby Orihuela, Damián Alcázar, Ricardo Abarca, Ismael Cruz Cordova, Erick Delgadillo, Mikhail Plata, Jorge Humberto Millan Mardueño, Job Sarmiento, Roberto Sosa","Gloria finds a power she never knew she had when she is drawn into a dangerous world of cross-border crime. Surviving will require all of her cunning, inventiveness, and strength. Based on the Spanish-language film.",$ 15000000,$ 15006824,$ 15383580
tt5956100,Tiger Zinda Hai,Tiger Zinda Hai,2017,2017-12-22,"Action, Adventure, Thriller",161,India,"Hindi, English",Ali Abbas Zafar,"Neelesh Misra, Ali Abbas Zafar",Atlanta Production,"Salman Khan, Katrina Kaif, Anupriya Goenka, Nawab Shah, Angad Bedi, Paresh Rawal, Kumud Mishra, Sajjad Delafrooz, Girish Karnad, Vibhoutee Sharma, Gavie Chahal, Danish Bhatt, Ryan Sturz, Anant Vidhaat Sharma, Ivan Rodrigues","When a group of Indian and Pakistani nurses are held hostage in Iraq by a terrorist organization, a secret agent is drawn out of hiding to rescue them.",$ 20470000,$ 5560921,$ 87320000
tt5968394,Captive State,Captive State,2019,2019-03-28,"Action, Adventure, Drama",109,USA,English,Rupert Wyatt,"Erica Beeney, Rupert Wyatt",DreamWorks,"John Goodman, Ashton Sanders, Jonathan Majors, Vera Farmiga, Kevin Dunn, James Ransone, Alan Ruck, Madeline Brewer, Machine Gun Kelly, Kevin J. O'Connor, Ben Daniels, Caitlin Ewald, Lawrence Grimm, Guy Van Swearingen, Elena Marisa Flores","Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of the conflict - the collaborators and dissidents.",$ 25000000,$ 5958315,$ 8808611
tt5970844,Thugs of Hindostan,Thugs of Hindostan,2018,2018-11-08,"Action, Adventure",164,India,"Hindi, English",Vijay Krishna Acharya,Vijay Krishna Acharya,Latina Pictures,"Aamir Khan, Amitabh Bachchan, Katrina Kaif, Lloyd Owen, Fatima Sana Shaikh, Ronit Roy, Satyadev Kancharana, Terence J. Rotolo, Vikas Shrivastav, Joe Azzopardi, Shaji Chaudhary, Sharat Saxena, Mohammed Zeeshan Ayyub, Abdul Quadir Amin, Ila Arun","Recruited by the East India Company, a local thug infiltrates a troop of patriotic bandits who plan to overthrow the British regime and reclaim their independence.",$ 20000000,$ 1449848,$ 39570044
tt5980232,Kaashmora,Kaashmora,2016,2016-10-28,"Action, Comedy, Fantasy",163,India,"Tamil, Telugu",Gokul,Gokul,Dream Warrior Pictures,"Karthi, Nayanthara, Sri Divya, Vivek, Jangiri Madhumitha, Anoop, Aryan, Roshan Chandra, Damodaran, Deepak, Dhanush, Dinesh, Divya, Elango, Gayathri",Kaashmora uses black magic to conjure an ancient warlord and his queen. Hilarity and horror ensue.,$ 7500000,$ 327959,$ 354631
tt5980638,The Transcendents,The Transcendents,2018,2020-06-19,"Music, Mystery, Thriller",96,USA,English,Derek Ahonen,Derek Ahonen,,"Rob Franco, Savannah Welch, Kathy Valentine, William Leroy, Ben Reno, Cecilia Deacon, Paul Sevigny, Derek Ahonen, Roy Montez, Matthew Pilieci, Kevin Squires, Judy Merrick, Melinda Prisco, Ann Bates, Lindsey Taylor","Roger, a Rasputin-like drifter, is in search of the ultimate indie-rock band, The Transcendents. What he finds is less than transcendent: a band who has all but abandoned society, a host of...",$ 90000,$ 1090,$ 1090
tt5989218,La vita in un attimo,Life Itself,2018,2019-02-14,"Drama, Romance",117,"USA, Spain","English, Spanish",Dan Fogelman,Dan Fogelman,FilmNation Entertainment,"Oscar Isaac, Olivia Wilde, Annette Bening, Mandy Patinkin, Jean Smart, Olivia Cooke, Sergio Peris-Mencheta, Antonio Banderas, Laia Costa, Àlex Monner, Isabel Durant, Lorenza Izzo, Samuel L. Jackson, Jake Robinson, Adrian Marrero","As a young New York City couple goes from college romance to marriage and the birth of their first child, the unexpected twists of their journey create reverberations that echo over continents and through lifetimes.",$ 10000000,$ 4102648,$ 7997774
tt6000478,End of Justice - Nessuno è innocente,"Roman J. Israel, Esq.",2017,2018-05-31,"Crime, Drama, Thriller",122,"Canada, United Arab Emirates, USA","English, Spanish, Armenian",Dan Gilroy,Dan Gilroy,BRON Studios,"Denzel Washington, Colin Farrell, Carmen Ejogo, Lynda Gravatt, Amanda Warren, Hugo Armstrong, Sam Gilroy, Tony Plana, DeRon Horton, Amari Cheatom, Vince Cefalu, Tarina Pouncy, Nazneen Contractor, Niles Fitch, Jocelyn Ayanna","Roman J. Israel, Esq., a driven, idealistic defense attorney, finds himself in a tumultuous series of events that lead to a crisis and the necessity for extreme action.",$ 22000000,$ 11962778,$ 13025860
tt6003368,Diario di una schiappa: Portatemi a casa,Diary of a Wimpy Kid: The Long Haul,2017,2017-08-10,"Comedy, Family",91,USA,"English, Spanish",David Bowers,"Jeff Kinney, David Bowers",Twentieth Century Fox,"Jason Drucker, Alicia Silverstone, Tom Everett Scott, Charlie Wright, Owen Asztalos, Dylan Walters, Wyatt Walters, Joshua Hoover, Chris Coppola, Mira Silverman, Carlos Guerrero, Danny Vinson, Stephen 'Big Steve' Dupree, Neva Howell, Ricky Muse",A Heffley family road trip to attend Meemaw's 90th birthday party goes hilariously off course thanks to Greg's newest scheme to get to a video gaming convention.,$ 22000000,$ 20738724,$ 40140972
